x,y,width,height,attempt,log_attempt,made,missed
78,54,1,1,200,2.3010299956639813,182,218
79,54,1,1,181,2.2576785748691846,172,190
80,54,1,1,361,2.5575072019056577,324,398
81,54,1,1,278,2.444044795918076,268,288
82,54,1,1,404,2.606381365110605,466,342
83,54,1,1,365,2.5622928644564746,390,340
84,54,1,1,694,2.841359470454855,794,594
85,54,1,1,586,2.767897616018091,708,464
86,54,1,1,1060,3.0253058652647704,1402,718
87,54,1,1,1016,3.0068937079479006,1306,726
88,54,1,1,821,2.9143431571194407,1170,472
89,54,1,1,698,2.843855422623161,986,410
90,54,1,1,314,2.496929648073215,450,178
91,54,1,1,337,2.5276299008713385,508,166
92,54,1,1,80,1.9030899869919435,120,40
93,54,1,1,98,1.9912260756924949,146,50
94,54,1,1,9,0.9542425094393249,14,4
95,54,1,1,5,0.6989700043360189,4,6
96,54,1,1,1,0.0,0,2
97,54,1,1,3,0.47712125471966244,2,4
99,54,1,1,1,0.0,2,0
11,55,1,1,1,0.0,0,2
15,55,1,1,1,0.0,0,2
20,55,1,1,1,0.0,0,2
23,55,1,1,1,0.0,0,2
24,55,1,1,2,0.3010299956639812,2,2
25,55,1,1,2,0.3010299956639812,0,4
26,55,1,1,2,0.3010299956639812,4,0
27,55,1,1,5,0.6989700043360189,4,6
28,55,1,1,3,0.47712125471966244,2,4
29,55,1,1,7,0.8450980400142568,2,12
30,55,1,1,9,0.9542425094393249,6,12
31,55,1,1,16,1.2041199826559248,18,14
32,55,1,1,28,1.4471580313422192,16,40
33,55,1,1,23,1.3617278360175928,14,32
34,55,1,1,44,1.6434526764861874,20,68
35,55,1,1,51,1.7075701760979363,32,70
36,55,1,1,96,1.9822712330395684,74,118
37,55,1,1,111,2.0453229787866576,66,156
38,55,1,1,110,2.041392685158225,74,146
39,55,1,1,145,2.161368002234975,100,190
40,55,1,1,80,1.9030899869919435,54,106
41,55,1,1,67,1.8260748027008264,42,92
42,55,1,1,13,1.1139433523068367,6,20
43,55,1,1,9,0.9542425094393249,6,12
44,55,1,1,6,0.7781512503836436,8,4
45,55,1,1,4,0.6020599913279624,4,4
46,55,1,1,9,0.9542425094393249,2,16
47,55,1,1,19,1.2787536009528289,14,24
48,55,1,1,9,0.9542425094393249,8,10
49,55,1,1,13,1.1139433523068367,16,10
50,55,1,1,13,1.1139433523068367,12,14
51,55,1,1,16,1.2041199826559248,8,24
52,55,1,1,22,1.3424226808222062,24,20
53,55,1,1,15,1.1760912590556813,8,22
54,55,1,1,41,1.6127838567197355,22,60
55,55,1,1,34,1.5314789170422551,32,36
56,55,1,1,31,1.4913616938342726,18,44
57,55,1,1,40,1.6020599913279623,26,54
58,55,1,1,28,1.4471580313422192,30,26
59,55,1,1,28,1.4471580313422192,22,34
60,55,1,1,25,1.3979400086720377,24,26
61,55,1,1,33,1.5185139398778875,30,36
62,55,1,1,31,1.4913616938342726,30,32
63,55,1,1,45,1.6532125137753437,26,64
64,55,1,1,42,1.6232492903979006,34,50
65,55,1,1,40,1.6020599913279623,26,54
66,55,1,1,57,1.7558748556724915,40,74
67,55,1,1,64,1.806179973983887,50,78
68,55,1,1,62,1.792391689498254,54,70
69,55,1,1,59,1.7708520116421442,48,70
70,55,1,1,84,1.9242792860618816,66,102
71,55,1,1,90,1.954242509439325,64,116
72,55,1,1,87,1.9395192526186185,72,102
73,55,1,1,87,1.9395192526186185,58,116
74,55,1,1,108,2.03342375548695,80,136
75,55,1,1,90,1.954242509439325,50,130
76,55,1,1,177,2.247973266361807,142,212
77,55,1,1,166,2.220108088040055,152,180
78,55,1,1,239,2.3783979009481375,204,274
79,55,1,1,196,2.292256071356476,154,238
80,55,1,1,361,2.5575072019056577,344,378
81,55,1,1,281,2.44870631990508,284,278
82,55,1,1,466,2.66838591669,486,446
83,55,1,1,434,2.637489729512511,476,392
84,55,1,1,737,2.8674674878590514,874,600
85,55,1,1,598,2.776701183988411,684,512
86,55,1,1,1077,3.0322157032979815,1336,818
87,55,1,1,975,2.989004615698537,1206,744
88,55,1,1,763,2.8825245379548803,994,532
89,55,1,1,604,2.7810369386211318,792,416
90,55,1,1,367,2.5646660642520893,492,242
91,55,1,1,361,2.5575072019056577,472,250
92,55,1,1,77,1.8864907251724818,112,42
93,55,1,1,84,1.9242792860618816,130,38
94,55,1,1,11,1.0413926851582251,14,8
95,55,1,1,8,0.9030899869919435,12,4
96,55,1,1,4,0.6020599913279624,8,0
97,55,1,1,1,0.0,2,0
98,55,1,1,2,0.3010299956639812,2,2
16,56,1,1,1,0.0,0,2
22,56,1,1,1,0.0,0,2
23,56,1,1,1,0.0,0,2
24,56,1,1,1,0.0,0,2
26,56,1,1,3,0.47712125471966244,2,4
27,56,1,1,3,0.47712125471966244,0,6
28,56,1,1,8,0.9030899869919435,2,14
29,56,1,1,7,0.8450980400142568,4,10
30,56,1,1,8,0.9030899869919435,4,12
31,56,1,1,13,1.1139433523068367,8,18
32,56,1,1,28,1.4471580313422192,28,28
33,56,1,1,22,1.3424226808222062,12,32
34,56,1,1,45,1.6532125137753437,24,66
35,56,1,1,50,1.6989700043360187,32,68
36,56,1,1,74,1.8692317197309762,48,100
37,56,1,1,106,2.0253058652647704,74,138
38,56,1,1,94,1.9731278535996986,58,130
39,56,1,1,91,1.9590413923210936,64,118
40,56,1,1,73,1.863322860120456,56,90
41,56,1,1,57,1.7558748556724915,38,76
42,56,1,1,9,0.9542425094393249,8,10
43,56,1,1,9,0.9542425094393249,14,4
44,56,1,1,3,0.47712125471966244,0,6
45,56,1,1,5,0.6989700043360189,2,8
46,56,1,1,15,1.1760912590556813,8,22
47,56,1,1,10,1.0,10,10
48,56,1,1,11,1.0413926851582251,12,10
49,56,1,1,14,1.146128035678238,14,14
50,56,1,1,18,1.255272505103306,24,12
51,56,1,1,15,1.1760912590556813,4,26
52,56,1,1,28,1.4471580313422192,26,30
53,56,1,1,24,1.380211241711606,10,38
54,56,1,1,27,1.4313637641589874,10,44
55,56,1,1,28,1.4471580313422192,22,34
56,56,1,1,24,1.380211241711606,16,32
57,56,1,1,34,1.5314789170422551,34,34
58,56,1,1,27,1.4313637641589874,22,32
59,56,1,1,19,1.2787536009528289,10,28
60,56,1,1,34,1.5314789170422551,24,44
61,56,1,1,28,1.4471580313422192,30,26
62,56,1,1,41,1.6127838567197355,34,48
63,56,1,1,47,1.6720978579357175,34,60
64,56,1,1,46,1.662757831681574,26,66
65,56,1,1,44,1.6434526764861874,38,50
66,56,1,1,54,1.7323937598229686,28,80
67,56,1,1,51,1.7075701760979363,42,60
68,56,1,1,63,1.7993405494535817,44,82
69,56,1,1,77,1.8864907251724818,52,102
70,56,1,1,85,1.9294189257142926,84,86
71,56,1,1,79,1.8976270912904414,56,102
72,56,1,1,83,1.919078092376074,56,110
73,56,1,1,75,1.8750612633917,52,98
74,56,1,1,135,2.130333768495006,88,182
75,56,1,1,98,1.9912260756924949,56,140
76,56,1,1,173,2.2380461031287955,120,226
77,56,1,1,192,2.2833012287035497,170,214
78,56,1,1,215,2.3324384599156054,216,214
79,56,1,1,194,2.287801729930226,164,224
80,56,1,1,353,2.5477747053878224,322,384
81,56,1,1,244,2.387389826338729,194,294
82,56,1,1,393,2.5943925503754266,398,388
83,56,1,1,344,2.53655844257153,360,328
84,56,1,1,565,2.7520484478194387,672,458
85,56,1,1,415,2.6180480967120925,448,382
86,56,1,1,677,2.8305886686851442,850,504
87,56,1,1,607,2.7831886910752575,684,530
88,56,1,1,552,2.741939077729199,656,448
89,56,1,1,506,2.7041505168397992,598,414
90,56,1,1,308,2.4885507165004443,352,264
91,56,1,1,303,2.481442628502305,318,288
92,56,1,1,74,1.8692317197309762,94,54
93,56,1,1,91,1.9590413923210936,112,70
94,56,1,1,5,0.6989700043360189,2,8
95,56,1,1,6,0.7781512503836436,2,10
96,56,1,1,3,0.47712125471966244,2,4
97,56,1,1,2,0.3010299956639812,2,2
11,57,1,1,1,0.0,2,0
21,57,1,1,1,0.0,0,2
23,57,1,1,1,0.0,0,2
25,57,1,1,1,0.0,0,2
26,57,1,1,1,0.0,0,2
27,57,1,1,5,0.6989700043360189,6,4
28,57,1,1,1,0.0,0,2
29,57,1,1,6,0.7781512503836436,0,12
30,57,1,1,6,0.7781512503836436,4,8
31,57,1,1,8,0.9030899869919435,4,12
32,57,1,1,24,1.380211241711606,22,26
33,57,1,1,21,1.3222192947339193,18,24
34,57,1,1,52,1.7160033436347992,34,70
35,57,1,1,43,1.6334684555795864,26,60
36,57,1,1,72,1.8573324964312685,48,96
37,57,1,1,91,1.9590413923210936,70,112
38,57,1,1,108,2.03342375548695,102,114
39,57,1,1,89,1.9493900066449128,66,112
40,57,1,1,76,1.8808135922807914,50,102
41,57,1,1,83,1.919078092376074,64,102
42,57,1,1,23,1.3617278360175928,20,26
43,57,1,1,21,1.3222192947339193,18,24
44,57,1,1,3,0.47712125471966244,2,4
45,57,1,1,2,0.3010299956639812,2,2
46,57,1,1,5,0.6989700043360189,4,6
47,57,1,1,12,1.0791812460476249,10,14
48,57,1,1,9,0.9542425094393249,10,8
49,57,1,1,15,1.1760912590556813,8,22
50,57,1,1,18,1.255272505103306,8,28
51,57,1,1,18,1.255272505103306,14,22
52,57,1,1,21,1.3222192947339193,14,28
53,57,1,1,20,1.3010299956639813,20,20
54,57,1,1,28,1.4471580313422192,20,36
55,57,1,1,36,1.5563025007672873,22,50
56,57,1,1,16,1.2041199826559248,20,12
57,57,1,1,34,1.5314789170422551,22,46
58,57,1,1,26,1.414973347970818,18,34
59,57,1,1,31,1.4913616938342726,14,48
60,57,1,1,31,1.4913616938342726,36,26
61,57,1,1,32,1.505149978319906,24,40
62,57,1,1,46,1.662757831681574,34,58
63,57,1,1,40,1.6020599913279623,16,64
64,57,1,1,35,1.5440680443502757,26,44
65,57,1,1,44,1.6434526764861874,30,58
66,57,1,1,59,1.7708520116421442,38,80
67,57,1,1,61,1.7853298350107671,52,70
68,57,1,1,60,1.7781512503836436,42,78
69,57,1,1,65,1.8129133566428555,50,80
70,57,1,1,88,1.9444826721501687,58,118
71,57,1,1,69,1.8388490907372552,54,84
72,57,1,1,77,1.8864907251724818,42,112
73,57,1,1,86,1.9344984512435677,48,124
74,57,1,1,102,2.0086001717619175,84,120
75,57,1,1,94,1.9731278535996986,52,136
76,57,1,1,137,2.1367205671564067,100,174
77,57,1,1,155,2.1903316981702914,116,194
78,57,1,1,225,2.3521825181113627,186,264
79,57,1,1,175,2.2430380486862944,136,214
80,57,1,1,328,2.515873843711679,298,358
81,57,1,1,260,2.4149733479708178,208,312
82,57,1,1,318,2.5024271199844326,308,328
83,57,1,1,268,2.428134794028789,250,286
84,57,1,1,398,2.5998830720736876,434,362
85,57,1,1,309,2.4899584794248346,318,300
86,57,1,1,520,2.716003343634799,556,484
87,57,1,1,403,2.6053050461411096,412,394
88,57,1,1,458,2.660865478003869,568,348
89,57,1,1,397,2.598790506763115,456,338
90,57,1,1,382,2.582063362911709,454,310
91,57,1,1,332,2.5211380837040362,372,292
92,57,1,1,112,2.0492180226701815,120,104
93,57,1,1,98,1.9912260756924949,118,78
94,57,1,1,8,0.9030899869919435,8,8
95,57,1,1,10,1.0,8,12
96,57,1,1,3,0.47712125471966244,4,2
97,57,1,1,2,0.3010299956639812,0,4
3,58,1,1,1,0.0,0,2
23,58,1,1,1,0.0,0,2
25,58,1,1,1,0.0,0,2
26,58,1,1,2,0.3010299956639812,0,4
27,58,1,1,5,0.6989700043360189,2,8
28,58,1,1,1,0.0,2,0
29,58,1,1,6,0.7781512503836436,4,8
30,58,1,1,5,0.6989700043360189,0,10
31,58,1,1,4,0.6020599913279624,0,8
32,58,1,1,18,1.255272505103306,12,24
33,58,1,1,21,1.3222192947339193,14,28
34,58,1,1,40,1.6020599913279623,18,62
35,58,1,1,29,1.462397997898956,24,34
36,58,1,1,59,1.7708520116421442,36,82
37,58,1,1,81,1.9084850188786497,58,104
38,58,1,1,81,1.9084850188786497,52,110
39,58,1,1,83,1.919078092376074,74,92
40,58,1,1,76,1.8808135922807914,44,108
41,58,1,1,58,1.7634279935629373,18,98
42,58,1,1,7,0.8450980400142568,8,6
43,58,1,1,12,1.0791812460476249,12,12
44,58,1,1,7,0.8450980400142568,2,12
45,58,1,1,1,0.0,0,2
46,58,1,1,11,1.0413926851582251,8,14
47,58,1,1,15,1.1760912590556813,8,22
48,58,1,1,6,0.7781512503836436,4,8
49,58,1,1,15,1.1760912590556813,8,22
50,58,1,1,10,1.0,6,14
51,58,1,1,17,1.2304489213782739,12,22
52,58,1,1,20,1.3010299956639813,4,36
53,58,1,1,28,1.4471580313422192,26,30
54,58,1,1,23,1.3617278360175928,12,34
55,58,1,1,20,1.3010299956639813,8,32
56,58,1,1,26,1.414973347970818,16,36
57,58,1,1,30,1.4771212547196624,30,30
58,58,1,1,36,1.5563025007672873,28,44
59,58,1,1,38,1.5797835966168101,32,44
60,58,1,1,44,1.6434526764861874,32,56
61,58,1,1,42,1.6232492903979006,44,40
62,58,1,1,43,1.6334684555795864,22,64
63,58,1,1,40,1.6020599913279623,28,52
64,58,1,1,45,1.6532125137753437,38,52
65,58,1,1,42,1.6232492903979006,36,48
66,58,1,1,46,1.662757831681574,34,58
67,58,1,1,58,1.7634279935629373,42,74
68,58,1,1,61,1.7853298350107671,46,76
69,58,1,1,62,1.792391689498254,50,74
70,58,1,1,69,1.8388490907372552,54,84
71,58,1,1,88,1.9444826721501687,68,108
72,58,1,1,82,1.9138138523837167,70,94
73,58,1,1,77,1.8864907251724818,46,108
74,58,1,1,102,2.0086001717619175,84,120
75,58,1,1,85,1.9294189257142926,62,108
76,58,1,1,137,2.1367205671564067,86,188
77,58,1,1,146,2.164352855784437,128,164
78,58,1,1,198,2.296665190261531,160,236
79,58,1,1,173,2.2380461031287955,136,210
80,58,1,1,297,2.4727564493172123,280,314
81,58,1,1,227,2.3560258571931225,186,268
82,58,1,1,275,2.439332693830263,242,308
83,58,1,1,254,2.404833716619938,206,302
84,58,1,1,316,2.499687082618404,318,314
85,58,1,1,238,2.376576957056512,228,248
86,58,1,1,328,2.515873843711679,360,296
87,58,1,1,206,2.3138672203691533,210,202
88,58,1,1,246,2.3909351071033793,278,214
89,58,1,1,179,2.2528530309798933,168,190
90,58,1,1,128,2.1072099696478683,128,128
91,58,1,1,136,2.1335389083702174,154,118
92,58,1,1,38,1.5797835966168101,40,36
93,58,1,1,32,1.505149978319906,26,38
94,58,1,1,8,0.9030899869919435,12,4
95,58,1,1,2,0.3010299956639812,4,0
96,58,1,1,3,0.47712125471966244,2,4
97,58,1,1,1,0.0,2,0
6,59,1,1,1,0.0,0,2
14,59,1,1,1,0.0,2,0
16,59,1,1,1,0.0,0,2
20,59,1,1,1,0.0,2,0
24,59,1,1,1,0.0,2,0
25,59,1,1,2,0.3010299956639812,2,2
26,59,1,1,1,0.0,2,0
27,59,1,1,2,0.3010299956639812,0,4
29,59,1,1,5,0.6989700043360189,2,8
30,59,1,1,8,0.9030899869919435,8,8
31,59,1,1,6,0.7781512503836436,6,6
32,59,1,1,25,1.3979400086720377,18,32
33,59,1,1,16,1.2041199826559248,4,28
34,59,1,1,31,1.4913616938342726,14,48
35,59,1,1,22,1.3424226808222062,8,36
36,59,1,1,49,1.6901960800285136,48,50
37,59,1,1,79,1.8976270912904414,46,112
38,59,1,1,66,1.8195439355418688,46,86
39,59,1,1,92,1.9637878273455553,52,132
40,59,1,1,68,1.8325089127062364,56,80
41,59,1,1,55,1.7403626894942439,36,74
42,59,1,1,15,1.1760912590556813,6,24
43,59,1,1,8,0.9030899869919435,6,10
44,59,1,1,2,0.3010299956639812,0,4
45,59,1,1,2,0.3010299956639812,2,2
46,59,1,1,7,0.8450980400142568,8,6
47,59,1,1,11,1.0413926851582251,8,14
48,59,1,1,14,1.146128035678238,10,18
49,59,1,1,6,0.7781512503836436,4,8
50,59,1,1,12,1.0791812460476249,10,14
51,59,1,1,8,0.9030899869919435,6,10
52,59,1,1,21,1.3222192947339193,12,30
53,59,1,1,24,1.380211241711606,12,36
54,59,1,1,19,1.2787536009528289,8,30
55,59,1,1,17,1.2304489213782739,10,24
56,59,1,1,28,1.4471580313422192,22,34
57,59,1,1,24,1.380211241711606,22,26
58,59,1,1,23,1.3617278360175928,16,30
59,59,1,1,33,1.5185139398778875,22,44
60,59,1,1,42,1.6232492903979006,32,52
61,59,1,1,31,1.4913616938342726,32,30
62,59,1,1,37,1.568201724066995,28,46
63,59,1,1,44,1.6434526764861874,44,44
64,59,1,1,57,1.7558748556724915,42,72
65,59,1,1,44,1.6434526764861874,36,52
66,59,1,1,43,1.6334684555795864,34,52
67,59,1,1,40,1.6020599913279623,22,58
68,59,1,1,41,1.6127838567197355,38,44
69,59,1,1,45,1.6532125137753437,14,76
70,59,1,1,69,1.8388490907372552,44,94
71,59,1,1,52,1.7160033436347992,46,58
72,59,1,1,67,1.8260748027008264,50,84
73,59,1,1,68,1.8325089127062364,54,82
74,59,1,1,73,1.863322860120456,52,94
75,59,1,1,51,1.7075701760979363,28,74
76,59,1,1,96,1.9822712330395684,68,124
77,59,1,1,122,2.0863598306747484,94,150
78,59,1,1,144,2.1583624920952498,120,168
79,59,1,1,112,2.0492180226701815,100,124
80,59,1,1,210,2.322219294733919,170,250
81,59,1,1,188,2.27415784926368,140,236
82,59,1,1,185,2.2671717284030137,158,212
83,59,1,1,165,2.2174839442139063,148,182
84,59,1,1,234,2.369215857410143,230,238
85,59,1,1,148,2.1702617153949575,150,146
86,59,1,1,231,2.3636119798921444,236,226
87,59,1,1,177,2.247973266361807,164,190
88,59,1,1,130,2.113943352306837,132,128
89,59,1,1,125,2.0969100130080562,108,142
90,59,1,1,40,1.6020599913279623,58,22
91,59,1,1,47,1.6720978579357175,48,46
92,59,1,1,8,0.9030899869919435,10,6
93,59,1,1,24,1.380211241711606,22,26
94,59,1,1,6,0.7781512503836436,10,2
95,59,1,1,4,0.6020599913279624,6,2
97,59,1,1,1,0.0,2,0
0,60,1,1,1,0.0,2,0
14,60,1,1,1,0.0,0,2
21,60,1,1,1,0.0,0,2
22,60,1,1,1,0.0,0,2
23,60,1,1,1,0.0,2,0
26,60,1,1,3,0.47712125471966244,0,6
27,60,1,1,2,0.3010299956639812,2,2
28,60,1,1,5,0.6989700043360189,2,8
29,60,1,1,3,0.47712125471966244,0,6
30,60,1,1,12,1.0791812460476249,6,18
31,60,1,1,7,0.8450980400142568,6,8
32,60,1,1,21,1.3222192947339193,10,32
33,60,1,1,19,1.2787536009528289,14,24
34,60,1,1,37,1.568201724066995,30,44
35,60,1,1,28,1.4471580313422192,10,46
36,60,1,1,56,1.7481880270062005,38,74
37,60,1,1,91,1.9590413923210936,44,138
38,60,1,1,106,2.0253058652647704,66,146
39,60,1,1,107,2.0293837776852097,66,148
40,60,1,1,78,1.8920946026904804,70,86
41,60,1,1,70,1.845098040014257,54,86
42,60,1,1,33,1.5185139398778875,30,36
43,60,1,1,31,1.4913616938342726,22,40
45,60,1,1,2,0.3010299956639812,4,0
46,60,1,1,5,0.6989700043360189,0,10
47,60,1,1,8,0.9030899869919435,6,10
48,60,1,1,9,0.9542425094393249,6,12
49,60,1,1,13,1.1139433523068367,12,14
50,60,1,1,12,1.0791812460476249,2,22
51,60,1,1,18,1.255272505103306,4,32
52,60,1,1,20,1.3010299956639813,12,28
53,60,1,1,21,1.3222192947339193,12,30
54,60,1,1,27,1.4313637641589874,22,32
55,60,1,1,20,1.3010299956639813,10,30
56,60,1,1,31,1.4913616938342726,16,46
57,60,1,1,30,1.4771212547196624,30,30
58,60,1,1,38,1.5797835966168101,22,54
59,60,1,1,45,1.6532125137753437,46,44
60,60,1,1,52,1.7160033436347992,36,68
61,60,1,1,59,1.7708520116421442,38,80
62,60,1,1,31,1.4913616938342726,22,40
63,60,1,1,42,1.6232492903979006,34,50
64,60,1,1,50,1.6989700043360187,26,74
65,60,1,1,39,1.591064607026499,40,38
66,60,1,1,39,1.591064607026499,28,50
67,60,1,1,47,1.6720978579357175,32,62
68,60,1,1,40,1.6020599913279623,24,56
69,60,1,1,47,1.6720978579357175,30,64
70,60,1,1,52,1.7160033436347992,32,72
71,60,1,1,61,1.7853298350107671,46,76
72,60,1,1,52,1.7160033436347992,48,56
73,60,1,1,49,1.6901960800285136,34,64
74,60,1,1,73,1.863322860120456,42,104
75,60,1,1,68,1.8325089127062364,72,64
76,60,1,1,100,2.0,82,118
77,60,1,1,95,1.9777236052888478,82,108
78,60,1,1,135,2.130333768495006,116,154
79,60,1,1,127,2.103803720955957,94,160
80,60,1,1,166,2.220108088040055,142,190
81,60,1,1,152,2.1818435879447726,114,190
82,60,1,1,168,2.225309281725863,130,206
83,60,1,1,148,2.1702617153949575,104,192
84,60,1,1,180,2.255272505103306,166,194
85,60,1,1,149,2.173186268412274,136,162
86,60,1,1,180,2.255272505103306,178,182
87,60,1,1,126,2.100370545117563,90,162
88,60,1,1,101,2.0043213737826426,116,86
89,60,1,1,81,1.9084850188786497,64,98
90,60,1,1,45,1.6532125137753437,50,40
91,60,1,1,42,1.6232492903979006,38,46
92,60,1,1,14,1.146128035678238,16,12
93,60,1,1,21,1.3222192947339193,26,16
94,60,1,1,6,0.7781512503836436,8,4
95,60,1,1,7,0.8450980400142568,10,4
96,60,1,1,2,0.3010299956639812,2,2
20,61,1,1,1,0.0,0,2
22,61,1,1,1,0.0,0,2
25,61,1,1,1,0.0,0,2
26,61,1,1,1,0.0,2,0
28,61,1,1,2,0.3010299956639812,0,4
30,61,1,1,8,0.9030899869919435,2,14
31,61,1,1,9,0.9542425094393249,2,16
32,61,1,1,20,1.3010299956639813,20,20
33,61,1,1,20,1.3010299956639813,16,24
34,61,1,1,22,1.3424226808222062,10,34
35,61,1,1,23,1.3617278360175928,12,34
36,61,1,1,64,1.806179973983887,36,92
37,61,1,1,61,1.7853298350107671,34,88
38,61,1,1,79,1.8976270912904414,62,96
39,61,1,1,78,1.8920946026904804,48,108
40,61,1,1,74,1.8692317197309762,46,102
41,61,1,1,80,1.9030899869919435,50,110
42,61,1,1,40,1.6020599913279623,40,40
43,61,1,1,22,1.3424226808222062,14,30
44,61,1,1,5,0.6989700043360189,0,10
45,61,1,1,2,0.3010299956639812,0,4
46,61,1,1,8,0.9030899869919435,8,8
47,61,1,1,6,0.7781512503836436,2,10
48,61,1,1,8,0.9030899869919435,2,14
49,61,1,1,7,0.8450980400142568,10,4
50,61,1,1,15,1.1760912590556813,12,18
51,61,1,1,13,1.1139433523068367,12,14
52,61,1,1,17,1.2304489213782739,18,16
53,61,1,1,27,1.4313637641589874,30,24
54,61,1,1,25,1.3979400086720377,14,36
55,61,1,1,19,1.2787536009528289,8,30
56,61,1,1,26,1.414973347970818,20,32
57,61,1,1,37,1.568201724066995,30,44
58,61,1,1,42,1.6232492903979006,34,50
59,61,1,1,36,1.5563025007672873,34,38
60,61,1,1,32,1.505149978319906,20,44
61,61,1,1,33,1.5185139398778875,30,36
62,61,1,1,24,1.380211241711606,14,34
63,61,1,1,26,1.414973347970818,14,38
64,61,1,1,23,1.3617278360175928,18,28
65,61,1,1,26,1.414973347970818,24,28
66,61,1,1,33,1.5185139398778875,18,48
67,61,1,1,29,1.462397997898956,16,42
68,61,1,1,27,1.4313637641589874,20,34
69,61,1,1,35,1.5440680443502757,16,54
70,61,1,1,36,1.5563025007672873,26,46
71,61,1,1,31,1.4913616938342726,28,34
72,61,1,1,36,1.5563025007672873,26,46
73,61,1,1,24,1.380211241711606,4,44
74,61,1,1,42,1.6232492903979006,34,50
75,61,1,1,42,1.6232492903979006,28,56
76,61,1,1,77,1.8864907251724818,58,96
77,61,1,1,56,1.7481880270062005,38,74
78,61,1,1,83,1.919078092376074,48,118
79,61,1,1,58,1.7634279935629373,40,76
80,61,1,1,103,2.012837224705172,66,140
81,61,1,1,74,1.8692317197309762,52,96
82,61,1,1,98,1.9912260756924949,58,138
83,61,1,1,71,1.8512583487190752,64,78
84,61,1,1,95,1.9777236052888478,72,118
85,61,1,1,80,1.9030899869919435,50,110
86,61,1,1,77,1.8864907251724818,54,100
87,61,1,1,75,1.8750612633917,58,92
88,61,1,1,41,1.6127838567197355,38,44
89,61,1,1,40,1.6020599913279623,30,50
90,61,1,1,30,1.4771212547196624,34,26
91,61,1,1,39,1.591064607026499,32,46
92,61,1,1,7,0.8450980400142568,8,6
93,61,1,1,16,1.2041199826559248,10,22
94,61,1,1,3,0.47712125471966244,4,2
95,61,1,1,2,0.3010299956639812,2,2
24,62,1,1,4,0.6020599913279624,2,6
25,62,1,1,1,0.0,0,2
26,62,1,1,1,0.0,0,2
27,62,1,1,2,0.3010299956639812,0,4
28,62,1,1,3,0.47712125471966244,0,6
29,62,1,1,2,0.3010299956639812,2,2
30,62,1,1,4,0.6020599913279624,2,6
31,62,1,1,10,1.0,8,12
32,62,1,1,12,1.0791812460476249,8,16
33,62,1,1,22,1.3424226808222062,20,24
34,62,1,1,31,1.4913616938342726,24,38
35,62,1,1,46,1.662757831681574,22,70
36,62,1,1,65,1.8129133566428555,32,98
37,62,1,1,87,1.9395192526186185,60,114
38,62,1,1,94,1.9731278535996986,66,122
39,62,1,1,83,1.919078092376074,72,94
40,62,1,1,107,2.0293837776852097,78,136
41,62,1,1,103,2.012837224705172,88,118
42,62,1,1,42,1.6232492903979006,28,56
43,62,1,1,34,1.5314789170422551,18,50
44,62,1,1,2,0.3010299956639812,0,4
45,62,1,1,5,0.6989700043360189,2,8
46,62,1,1,9,0.9542425094393249,6,12
47,62,1,1,7,0.8450980400142568,6,8
48,62,1,1,15,1.1760912590556813,12,18
49,62,1,1,10,1.0,4,16
50,62,1,1,15,1.1760912590556813,12,18
51,62,1,1,10,1.0,8,12
52,62,1,1,22,1.3424226808222062,14,30
53,62,1,1,34,1.5314789170422551,26,42
54,62,1,1,29,1.462397997898956,18,40
55,62,1,1,32,1.505149978319906,30,34
56,62,1,1,30,1.4771212547196624,14,46
57,62,1,1,42,1.6232492903979006,32,52
58,62,1,1,38,1.5797835966168101,30,46
59,62,1,1,42,1.6232492903979006,22,62
60,62,1,1,44,1.6434526764861874,42,46
61,62,1,1,35,1.5440680443502757,20,50
62,62,1,1,26,1.414973347970818,6,46
63,62,1,1,27,1.4313637641589874,20,34
64,62,1,1,25,1.3979400086720377,16,34
65,62,1,1,25,1.3979400086720377,22,28
66,62,1,1,37,1.568201724066995,24,50
67,62,1,1,31,1.4913616938342726,22,40
68,62,1,1,26,1.414973347970818,18,34
69,62,1,1,19,1.2787536009528289,14,24
70,62,1,1,26,1.414973347970818,24,28
71,62,1,1,37,1.568201724066995,18,56
72,62,1,1,19,1.2787536009528289,6,32
73,62,1,1,31,1.4913616938342726,22,40
74,62,1,1,36,1.5563025007672873,12,60
75,62,1,1,22,1.3424226808222062,6,38
76,62,1,1,58,1.7634279935629373,30,86
77,62,1,1,46,1.662757831681574,28,64
78,62,1,1,56,1.7481880270062005,40,72
79,62,1,1,42,1.6232492903979006,28,56
80,62,1,1,66,1.8195439355418688,48,84
81,62,1,1,51,1.7075701760979363,20,82
82,62,1,1,72,1.8573324964312685,32,112
83,62,1,1,72,1.8573324964312685,48,96
84,62,1,1,61,1.7853298350107671,44,78
85,62,1,1,60,1.7781512503836436,36,84
86,62,1,1,70,1.845098040014257,44,96
87,62,1,1,52,1.7160033436347992,28,76
88,62,1,1,28,1.4471580313422192,16,40
89,62,1,1,42,1.6232492903979006,18,66
90,62,1,1,17,1.2304489213782739,2,32
91,62,1,1,22,1.3424226808222062,16,28
92,62,1,1,5,0.6989700043360189,2,8
93,62,1,1,3,0.47712125471966244,0,6
95,62,1,1,3,0.47712125471966244,2,4
18,63,1,1,1,0.0,0,2
22,63,1,1,1,0.0,2,0
26,63,1,1,1,0.0,2,0
